"","LATITUDE","LONGITUDE","NewRegion","zone","FULLREEF_ID","REEF","REEF_SITE_NO","Date","Year","time","ACTO_score","ACBX_score","CBRN_score","MSE_score","COTS_exp","TCI3_COTS","TCI5_COTS","COVER.HC","ACBX","ACTO","MSE","CBRN","Cycl_impact","Cycl_exp","TCI3_cycl","TCI5_cycl","TCI3_dhw","TCI5_dhw","DHW_exp","CIacute","TCI3","TCI5","REEF_NAME","SHELF","Dist.coast","Dist.barr","Rel.Dist.shelf","sedWQI","newTCI","Mud","Chla","DINe","Sal","PAR","tot_discharge","Rivinf","DINriv","DHWpa","Cyclpa","COTSpa","LAT","LON","lagDHW","lagCOTS","lagCycl","lagCIacute"
"21",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 11",2014-03-16,2014,20140316,0.532950790421296,0.225226280366394,0.730332534490097,0.274682672457807,0,0,0,18.3,0.1,1.2,10.6,3.6,1,0,2,3,0,0,0,1,2,3,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,1,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,1104223.021,0,0,"0","1","0",-16.03838333,145.8687667,0.16,0,0,0
"22",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 11",2015-03-05,2015,20150305,0.51160492546893,0.362613140183197,0.600099064054231,0.387341336228903,0,0,0,19,0.4,3.7,8.8,4.2,1,0,3,3,0,0,1.59,1,3,3,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,1,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,550100.9552,0,0,"0","1","0",-16.03838333,145.8687667,0,0,0,1
"23",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 11",2015-12-01,2015,20151201,0.51160492546893,0.362613140183197,0.600099064054231,0.387341336228903,0,0,0,28.7,0.3,4.1,16.6,4.6,0,0,2,3,0,0,1.59,0,2,3,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,550100.9552,0,0,"0","0","0",-16.03838333,145.8687667,1.59,0,0,1
"24",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 11",2016-09-11,2016,20160911,0.51160492546893,0.362613140183197,0.600099064054231,0.387341336228903,0,0,0,13,0.2,3,2.8,4.6,0,0,1,3,1,1,7.06,1,2,4,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,1,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,1150658.788,0,0,"1","0","0",-16.03838333,145.8687667,1.59,0,0,0
"25",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 11",2017-12-16,2017,20171216,0.322590765052997,0.25,0.598707655732731,0.25,0,0,0,12.1,0,1.4,2.3,5.6,0,0,0,2,2,2,7.96,1,2,4,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,1,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,3100808.533,0,0,"1","0","0",-16.03838333,145.8687667,7.06,0,0,1
"26",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",1994-02-14,1994,19940214,NA,NA,NA,NA,0,0,0,19.1402841781874,1.54059139784946,3.27695852534562,8.58559907834101,4.16056067588326,0,0,0,1,0,0,0,0,0,1,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,2593585.82,527.763032564849,0.00180934380308205,"0","0","0",-16.03838333,145.8687667,7.96,0,0,1
"27",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",1995-04-12,1995,19950412,0.571527739436014,0,0.422061974127796,0.505023573006387,0,0,0,22.281053445221,0.968482662732312,6.11466298874516,9.39182949094466,4.26640568888527,0,0,0,0,1,1,1.3,0,1,1,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,555118.37,112.959807277037,0.000387263060659588,"0","0","0",-16.03838333,145.8687667,0,0,0,0
"28",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",1996-01-11,1996,19960111,0.557978660885039,0.275478884391484,0.517697894746188,0.723235325174061,0,0,0,29.509507856744,1.34224827842918,8.19957193374279,11.8514503735609,5.468461354391,0,0,0,1,1,1,1.3,0,1,2,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,1853628.72,377.190801620168,0.00129313308697335,"0","0","0",-16.03838333,145.8687667,1.3,0,0,0
"29",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",1997-01-28,1997,19970128,0.371985773923359,0.343886646849833,0.533713271056242,0.482156883449374,0,0,0,24.0969831410825,1.50204081632653,3.57595385980479,9.23646850044365,6.99174800354925,0,0,0,0,1,1,1.53,0,1,1,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,8444976.84,1718.44962778919,0.0058914057883866,"0","0","0",-16.03838333,145.8687667,1.3,0,0,0
"30",-1773511.22517502,378983.996819862,"central","OC","15099C","Agincourt1","Agincourt 12",1998-01-27,1998,19980127,0.52898933044252,0.401922210231573,0.530048396215568,0.36161766258703,0,0,0,32.369696969697,2.3,9.83838383838384,9.01313131313131,8.21414141414141,0,0,0,0,0,1,0,0,0,1,"Agincourt Reefs (No 1) (15-099c)","O",0.3946,0.01499,0.963402426817061,0.0614,0,4.99707133968045e-05,0.0862815857092083,0.183786083168072,0,15.5808526202532,7692659.82,1565.36230410643,0.00536657251408602,"0","0","0",-16.03838333,145.8687667,1.53,0,0,0
